,Unnamed: 0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,Unnamed: 0,target
10198208,10198208,2021-06-17 09:56:41.615132+00:00,x,y,2021-06-26 09:45:00+00:00,2021-06-26 11:45:00+00:00,gamma,True,20.0,1,c-2,10198208,6620.0
21646416,21646416,2021-08-31 02:51:23.332348+00:00,x,y,2021-09-02 13:00:00+00:00,2021-09-02 15:00:00+00:00,alpha,True,15.0,1,a-9,21646416,6810.0
9895625,9895625,2021-06-14 18:27:47.987206+00:00,x,y,2021-06-30 11:00:00+00:00,2021-06-30 12:55:00+00:00,beta,True,20.0,0,b-69,9895625,6355.0
5331139,5331139,2021-04-23 10:27:31.754179+00:00,x,y,2021-05-08 05:00:00+00:00,2021-05-08 07:00:00+00:00,alpha,True,35.0,1,a-1,5331139,8605.0
4238914,4238914,2021-04-04 08:39:09.020763+00:00,x,y,2021-04-11 17:00:00+00:00,2021-04-11 18:59:00+00:00,gamma,True,20.0,1,c-6,4238914,9800.0
4493943,4493943,2021-04-11 05:31:24.682497+00:00,x,y,2021-04-13 11:00:00+00:00,2021-04-13 13:00:00+00:00,gamma,True,20.0,1,c-4,4493943,8395.0
1720160,1720160,2021-02-15 13:11:41.715673+00:00,x,y,2021-04-07 13:30:00+00:00,2021-04-07 15:30:00+00:00,alpha,True,35.0,1,a-5,1720160,12500.0
6759989,6759989,2021-05-14 06:42:21.929397+00:00,x,y,2021-05-18 05:00:00+00:00,2021-05-18 07:00:00+00:00,gamma,True,20.0,1,c-2,6759989,7390.0
19625593,19625593,2021-08-17 13:01:15.983082+00:00,x,y,2021-08-26 16:00:00+00:00,2021-08-26 18:00:00+00:00,alpha,True,15.0,1,a-23,19625593,8300.0
16836000,16836000,2021-08-02 06:31:36.456836+00:00,x,y,2021-08-31 10:00:00+00:00,2021-08-31 12:00:00+00:00,gamma,True,20.0,1,c-2,16836000,7765.0
16439392,16439392,2021-07-29 17:19:44.953236+00:00,x,y,2021-08-03 07:00:00+00:00,2021-08-03 09:00:00+00:00,alpha,True,35.0,1,a-5,16439392,10545.0
2779279,2779279,2021-03-07 13:03:15.307484+00:00,x,y,2021-03-08 05:00:00+00:00,2021-03-08 07:00:00+00:00,alpha,True,15.0,1,a-1,2779279,7502.0
13328387,13328387,2021-07-07 13:42:01.881364+00:00,x,y,2021-07-09 13:30:00+00:00,2021-07-09 15:30:00+00:00,alpha,True,15.0,1,a-9,13328387,18945.0
2169955,2169955,2021-02-26 08:00:10.519015+00:00,x,y,2021-02-27 16:00:00+00:00,2021-02-27 18:10:00+00:00,alpha,True,15.0,1,a-7,2169955,12495.0
16577805,16577805,2021-07-30 19:49:07.637532+00:00,x,y,2021-08-19 14:00:00+00:00,2021-08-19 16:00:00+00:00,gamma,True,20.0,1,c-4,16577805,8525.0
16641404,16641404,2021-07-31 11:41:34.474058+00:00,x,y,2021-08-13 05:00:00+00:00,2021-08-13 06:55:00+00:00,beta,True,20.0,0,b-1,16641404,6520.0
13685360,13685360,2021-07-09 16:49:58.542405+00:00,x,y,2021-08-06 14:00:00+00:00,2021-08-06 16:00:00+00:00,gamma,True,20.0,1,c-4,13685360,12560.0
2095298,2095298,2021-02-24 08:33:13.105844+00:00,x,y,2021-03-02 16:00:00+00:00,2021-03-02 18:10:00+00:00,alpha,True,35.0,1,a-7,2095298,12500.0
1815139,1815139,2021-02-17 12:18:25.678199+00:00,x,y,2021-03-09 14:00:00+00:00,2021-03-09 15:55:00+00:00,beta,True,20.0,0,b-9,1815139,11494.0
16778878,16778878,2021-08-01 15:30:18.854822+00:00,x,y,2021-08-20 13:00:00+00:00,2021-08-20 15:00:00+00:00,alpha,True,15.0,1,a-9,16778878,7524.0
20106094,20106094,2021-08-20 06:30:24.870801+00:00,x,y,2021-08-22 14:00:00+00:00,2021-08-22 16:00:00+00:00,gamma,True,20.0,1,c-4,20106094,30200.0
20914820,20914820,2021-08-25 11:18:18.052219+00:00,x,y,2021-12-28 17:00:00+00:00,2021-12-28 18:59:00+00:00,gamma,True,20.0,2,c-6,20914820,10530.0
537076,537076,2021-01-16 08:51:23.393189+00:00,x,y,2021-01-17 11:00:00+00:00,2021-01-17 13:00:00+00:00,gamma,True,32.0,2,c-4,537076,13425.0
8984922,8984922,2021-06-07 10:39:50.471234+00:00,x,y,2021-06-10 11:00:00+00:00,2021-06-10 12:55:00+00:00,beta,True,20.0,0,b-69,8984922,10057.0
18968171,18968171,2021-08-13 21:01:12.911444+00:00,x,y,2021-08-22 10:00:00+00:00,2021-08-22 12:00:00+00:00,alpha,True,15.0,1,a-7,18968171,23895.0
10050768,10050768,2021-06-16 04:18:33.801882+00:00,x,y,2021-06-20 07:00:00+00:00,2021-06-20 09:00:00+00:00,alpha,True,35.0,1,a-5,10050768,7900.0
19817975,19817975,2021-08-18 13:46:55.590959+00:00,x,y,2021-08-29 10:00:00+00:00,2021-08-29 12:00:00+00:00,gamma,True,20.0,1,c-2,19817975,10285.0
7986376,7986376,2021-05-28 23:04:13.868267+00:00,x,y,2021-06-01 16:00:00+00:00,2021-06-01 18:00:00+00:00,alpha,True,15.0,1,a-7,7986376,7520.0
16484695,16484695,2021-07-30 05:25:24.223270+00:00,x,y,2021-08-06 13:00:00+00:00,2021-08-06 15:00:00+00:00,alpha,True,35.0,1,a-9,16484695,10545.0
19580543,19580543,2021-08-17 08:28:55.782599+00:00,x,y,2021-08-18 04:00:00+00:00,2021-08-18 06:00:00+00:00,alpha,True,20.0,1,a-1,19580543,7524.0
11086434,11086434,2021-06-24 14:47:05.216361+00:00,x,y,2021-07-24 07:00:00+00:00,2021-07-24 09:00:00+00:00,alpha,True,15.0,1,a-5,11086434,9497.0
13008181,13008181,2021-07-05 19:33:45.868197+00:00,x,y,2021-07-30 05:00:00+00:00,2021-07-30 07:00:00+00:00,alpha,True,35.0,1,a-1,13008181,10545.0
21569414,21569414,2021-08-30 11:39:55.794479+00:00,x,y,2021-08-31 16:00:00+00:00,2021-08-31 18:00:00+00:00,alpha,True,20.0,1,a-23,21569414,10545.0
17464774,17464774,2021-08-07 02:25:11.191318+00:00,x,y,2021-08-10 14:00:00+00:00,2021-08-10 16:00:00+00:00,gamma,True,20.0,1,c-4,17464774,6870.0
14878856,14878856,2021-07-17 18:31:10.688489+00:00,x,y,2021-07-22 10:00:00+00:00,2021-07-22 12:00:00+00:00,gamma,True,20.0,2,c-2,14878856,7900.0
7419357,7419357,2021-05-21 18:37:12.885209+00:00,x,y,2021-05-31 10:00:00+00:00,2021-05-31 12:00:00+00:00,alpha,True,15.0,1,a-9,7419357,7520.0
8325870,8325870,2021-06-01 05:45:57.494584+00:00,x,y,2021-06-06 11:00:00+00:00,2021-06-06 13:00:00+00:00,gamma,True,20.0,2,c-4,8325870,11900.0
16961597,16961597,2021-08-03 09:45:15.178630+00:00,x,y,2021-08-09 13:00:00+00:00,2021-08-09 15:00:00+00:00,alpha,True,35.0,1,a-9,16961597,10545.0
15928467,15928467,2021-07-26 00:48:58.148207+00:00,x,y,2021-11-10 14:00:00+00:00,2021-11-10 16:00:00+00:00,gamma,True,20.0,2,c-4,15928467,13560.0
3313336,3313336,2021-03-15 14:29:53.211665+00:00,x,y,2021-04-09 13:30:00+00:00,2021-04-09 15:30:00+00:00,alpha,True,35.0,1,a-5,3313336,10799.0
18223803,18223803,2021-08-10 15:25:35.328347+00:00,x,y,2021-09-08 07:00:00+00:00,2021-09-08 09:00:00+00:00,alpha,True,15.0,1,a-5,18223803,6810.0
13152484,13152484,2021-07-06 15:01:21.083097+00:00,x,y,2021-07-19 14:00:00+00:00,2021-07-19 16:00:00+00:00,gamma,True,20.0,2,c-4,13152484,13560.0
2227508,2227508,2021-02-27 06:23:51.044230+00:00,x,y,2021-03-21 11:00:00+00:00,2021-03-21 13:00:00+00:00,gamma,True,20.0,1,c-4,2227508,7390.0
7416889,7416889,2021-05-21 18:03:06.858220+00:00,x,y,2021-06-03 17:00:00+00:00,2021-06-03 18:59:00+00:00,gamma,True,20.0,1,c-6,7416889,8025.0
14670847,14670847,2021-07-16 08:39:29.413481+00:00,x,y,2021-07-29 13:00:00+00:00,2021-07-29 15:00:00+00:00,alpha,True,35.0,1,a-9,14670847,12645.0
18757663,18757663,2021-08-12 20:06:36.558287+00:00,x,y,2021-08-16 16:00:00+00:00,2021-08-16 18:00:00+00:00,alpha,True,20.0,1,a-23,18757663,10545.0
13734151,13734151,2021-07-10 03:23:36.280200+00:00,x,y,2021-07-14 05:00:00+00:00,2021-07-14 06:55:00+00:00,beta,True,40.0,0,b-1,13734151,12990.0
16988057,16988057,2021-08-03 13:51:35.501770+00:00,x,y,2021-08-22 04:00:00+00:00,2021-08-22 06:00:00+00:00,alpha,True,20.0,1,a-1,16988057,10545.0
4032588,4032588,2021-03-29 22:56:29.275354+00:00,x,y,2021-04-02 17:00:00+00:00,2021-04-02 18:59:00+00:00,gamma,True,20.0,1,c-6,4032588,9800.0
14559830,14559830,2021-07-15 12:04:24.097889+00:00,x,y,2021-07-30 05:00:00+00:00,2021-07-30 07:00:00+00:00,alpha,True,15.0,1,a-1,14559830,9045.0
4833782,4833782,2021-04-19 12:49:04.658086+00:00,x,y,2021-05-16 14:00:00+00:00,2021-05-16 15:55:00+00:00,beta,True,40.0,0,b-9,4833782,9956.0
8998394,8998394,2021-06-07 13:05:01.233564+00:00,x,y,2021-06-11 05:00:00+00:00,2021-06-11 07:00:00+00:00,gamma,True,20.0,2,c-2,8998394,11900.0
9459955,9459955,2021-06-11 22:50:16.322786+00:00,x,y,2021-06-20 09:45:00+00:00,2021-06-20 11:45:00+00:00,gamma,True,20.0,2,c-2,9459955,7900.0
2322647,2322647,2021-02-28 11:49:16.528802+00:00,x,y,2021-03-03 11:00:00+00:00,2021-03-03 12:55:00+00:00,beta,True,20.0,0,b-69,2322647,6944.0
16572274,16572274,2021-07-30 19:03:06.313146+00:00,x,y,2021-08-05 16:00:00+00:00,2021-08-05 18:00:00+00:00,alpha,True,15.0,1,a-23,16572274,9045.0
13786131,13786131,2021-07-10 10:46:53.395029+00:00,x,y,2021-07-27 16:00:00+00:00,2021-07-27 18:00:00+00:00,alpha,True,35.0,1,a-23,13786131,12645.0
14896557,14896557,2021-07-17 22:17:10.495073+00:00,x,y,2021-07-20 17:00:00+00:00,2021-07-20 18:59:00+00:00,gamma,True,20.0,2,c-6,14896557,8245.0
2483777,2483777,2021-03-02 15:20:05.976777+00:00,x,y,2021-03-26 16:00:00+00:00,2021-03-26 18:10:00+00:00,alpha,True,15.0,1,a-7,2483777,7502.0
491366,491366,2021-01-14 20:08:39.298160+00:00,x,y,2021-01-16 14:00:00+00:00,2021-01-16 15:55:00+00:00,beta,False,40.0,0,b-9,491366,9867.0
2153079,2153079,2021-02-25 17:40:35.274030+00:00,x,y,2021-06-10 11:00:00+00:00,2021-06-10 12:55:00+00:00,beta,True,20.0,0,b-69,2153079,11473.0
6520072,6520072,2021-05-09 23:24:02.994691+00:00,x,y,2021-05-11 14:00:00+00:00,2021-05-11 15:55:00+00:00,beta,True,20.0,0,b-9,6520072,6755.0
3842641,3842641,2021-03-25 21:25:20.589875+00:00,x,y,2021-03-27 13:30:00+00:00,2021-03-27 15:30:00+00:00,alpha,True,35.0,1,a-5,3842641,10799.0
8268054,8268054,2021-05-31 15:48:54.448175+00:00,x,y,2021-06-28 10:00:00+00:00,2021-06-28 12:00:00+00:00,alpha,True,35.0,1,a-7,8268054,9707.0
18606067,18606067,2021-08-12 06:20:10.755381+00:00,x,y,2021-08-31 05:00:00+00:00,2021-08-31 06:55:00+00:00,beta,True,20.0,0,b-1,18606067,6590.0
6339669,6339669,2021-05-07 08:12:26.059663+00:00,x,y,2021-05-08 05:00:00+00:00,2021-05-08 07:00:00+00:00,alpha,True,15.0,1,a-1,6339669,6495.0
6306625,6306625,2021-05-06 18:14:01.328856+00:00,x,y,2021-05-18 17:00:00+00:00,2021-05-18 18:59:00+00:00,gamma,True,20.0,2,c-6,6306625,8390.0
18103002,18103002,2021-08-10 05:09:49.253897+00:00,x,y,2021-08-23 10:00:00+00:00,2021-08-23 12:00:00+00:00,alpha,True,20.0,1,a-7,18103002,12645.0
13938434,13938434,2021-07-11 10:22:10.837665+00:00,x,y,2021-07-21 07:00:00+00:00,2021-07-21 09:00:00+00:00,alpha,True,35.0,1,a-5,13938434,8381.0
13817295,13817295,2021-07-10 14:43:54.256638+00:00,x,y,2021-07-23 14:00:00+00:00,2021-07-23 15:55:00+00:00,beta,True,40.0,0,b-9,13817295,8200.0
15852220,15852220,2021-07-25 12:23:42.739106+00:00,x,y,2021-08-02 10:00:00+00:00,2021-08-02 12:00:00+00:00,alpha,True,35.0,1,a-7,15852220,12645.0
15909365,15909365,2021-07-25 19:39:15.628759+00:00,x,y,2021-08-22 04:00:00+00:00,2021-08-22 06:00:00+00:00,alpha,True,35.0,1,a-1,15909365,10545.0
14762775,14762775,2021-07-16 21:55:41.130979+00:00,x,y,2021-07-28 17:00:00+00:00,2021-07-28 18:59:00+00:00,gamma,True,20.0,1,c-6,14762775,10285.0
9132237,9132237,2021-06-08 17:59:35.185382+00:00,x,y,2021-06-18 07:30:00+00:00,2021-06-18 09:30:00+00:00,alpha,True,15.0,1,a-5,9132237,9403.0
7370565,7370565,2021-05-21 09:26:21.394333+00:00,x,y,2021-05-28 10:00:00+00:00,2021-05-28 12:00:00+00:00,alpha,True,15.0,1,a-9,7370565,7520.0
1752382,1752382,2021-02-16 07:18:36.934292+00:00,x,y,2021-02-24 05:15:00+00:00,2021-02-24 07:25:00+00:00,alpha,True,35.0,1,a-1,1752382,12500.0
10614315,10614315,2021-06-20 19:54:47.290311+00:00,x,y,2021-06-25 05:00:00+00:00,2021-06-25 07:00:00+00:00,alpha,True,15.0,1,a-1,10614315,6850.0
506287,506287,2021-01-15 10:05:59.915571+00:00,x,y,2021-01-16 05:15:00+00:00,2021-01-16 07:25:00+00:00,alpha,True,20.0,1,a-1,506287,10227.0
7104790,7104790,2021-05-18 09:44:18.470125+00:00,x,y,2021-06-05 05:00:00+00:00,2021-06-05 06:55:00+00:00,beta,True,20.0,0,b-1,7104790,6723.0
7537616,7537616,2021-05-23 06:45:31.786642+00:00,x,y,2021-06-07 05:00:00+00:00,2021-06-07 07:00:00+00:00,gamma,True,20.0,1,c-2,7537616,8025.0
17195919,17195919,2021-08-05 08:08:19.434848+00:00,x,y,2021-08-29 05:00:00+00:00,2021-08-29 06:55:00+00:00,beta,True,20.0,0,b-1,17195919,6550.0
3101855,3101855,2021-03-12 07:53:00.956966+00:00,x,y,2021-03-15 15:30:00+00:00,2021-03-15 17:30:00+00:00,alpha,True,15.0,1,a-7,3101855,9798.0
1243967,1243967,2021-02-03 21:00:22.362127+00:00,x,y,2021-08-08 16:00:00+00:00,2021-08-08 18:00:00+00:00,alpha,True,0.0,0,a-7,1243967,8739.0
1851990,1851990,2021-02-18 08:18:24.508481+00:00,x,y,2021-03-10 11:00:00+00:00,2021-03-10 13:00:00+00:00,gamma,True,20.0,1,c-4,1851990,12500.0
7582141,7582141,2021-05-23 16:19:07.739172+00:00,x,y,2021-06-03 10:00:00+00:00,2021-06-03 12:00:00+00:00,alpha,True,15.0,1,a-9,7582141,7124.0
10147721,10147721,2021-06-16 20:00:01.211914+00:00,x,y,2021-06-26 05:00:00+00:00,2021-06-26 06:55:00+00:00,beta,True,20.0,0,b-1,10147721,6354.0
17842424,17842424,2021-08-08 21:55:22.380450+00:00,x,y,2021-09-25 04:00:00+00:00,2021-09-25 06:00:00+00:00,alpha,True,15.0,1,a-1,17842424,6810.0
19314271,19314271,2021-08-15 18:40:57.382617+00:00,x,y,2021-08-29 07:00:00+00:00,2021-08-29 09:00:00+00:00,alpha,True,20.0,1,a-5,19314271,8381.0
7810250,7810250,2021-05-26 14:38:54.017289+00:00,x,y,2021-06-08 05:00:00+00:00,2021-06-08 07:00:00+00:00,alpha,True,35.0,1,a-1,7810250,7520.0
6572786,6572786,2021-05-10 17:45:17.614751+00:00,x,y,2021-05-11 13:30:00+00:00,2021-05-11 15:30:00+00:00,alpha,True,15.0,1,a-5,6572786,5495.0
12659649,12659649,2021-07-04 05:59:12.489038+00:00,x,y,2021-07-04 09:45:00+00:00,2021-07-04 11:45:00+00:00,gamma,True,20.0,2,c-2,12659649,21120.0
1097634,1097634,2021-01-31 14:12:42.474974+00:00,x,y,2021-02-21 11:00:00+00:00,2021-02-21 13:00:00+00:00,gamma,True,32.0,2,c-4,1097634,10400.0
10483837,10483837,2021-06-19 17:53:18.049228+00:00,x,y,2021-06-21 13:00:00+00:00,2021-06-21 15:00:00+00:00,alpha,True,35.0,1,a-9,10483837,8800.0
2631537,2631537,2021-03-05 02:27:23.845665+00:00,x,y,2021-03-05 16:00:00+00:00,2021-03-05 18:10:00+00:00,alpha,True,15.0,1,a-7,2631537,7502.0
4795175,4795175,2021-04-19 06:31:44.885391+00:00,x,y,2021-05-16 17:00:00+00:00,2021-05-16 18:59:00+00:00,gamma,True,20.0,2,c-6,4795175,9650.0
17812250,17812250,2021-08-08 18:39:54.926922+00:00,x,y,2021-08-28 11:00:00+00:00,2021-08-28 12:55:00+00:00,beta,True,20.0,0,b-69,17812250,6570.0
4491079,4491079,2021-04-11 02:26:09.437029+00:00,x,y,2021-04-11 17:00:00+00:00,2021-04-11 18:59:00+00:00,gamma,True,20.0,2,c-6,4491079,9650.0
16404482,16404482,2021-07-29 11:57:55.402895+00:00,x,y,2021-08-04 04:00:00+00:00,2021-08-04 06:00:00+00:00,alpha,True,15.0,1,a-1,16404482,8300.0
20324195,20324195,2021-08-21 13:06:24.649990+00:00,x,y,2021-08-25 07:00:00+00:00,2021-08-25 09:00:00+00:00,alpha,True,15.0,1,a-5,20324195,11245.0
11119370,11119370,2021-06-24 18:50:28.216974+00:00,x,y,2021-07-18 13:00:00+00:00,2021-07-18 15:00:00+00:00,alpha,True,15.0,1,a-9,11119370,9497.0
19650735,19650735,2021-08-17 15:34:01.988882+00:00,x,y,2021-08-31 10:00:00+00:00,2021-08-31 12:00:00+00:00,gamma,True,20.0,1,c-2,19650735,7765.0
6100550,6100550,2021-05-03 19:04:33.476509+00:00,x,y,2021-05-05 17:00:00+00:00,2021-05-05 18:59:00+00:00,gamma,True,20.0,1,c-6,6100550,7390.0
21186004,21186004,2021-08-27 09:25:30.965976+00:00,x,y,2021-09-16 16:00:00+00:00,2021-09-16 18:00:00+00:00,alpha,True,15.0,1,a-23,21186004,6810.0
4314926,4314926,2021-04-06 09:43:03.075149+00:00,x,y,2021-05-26 17:00:00+00:00,2021-05-26 18:59:00+00:00,gamma,True,20.0,1,c-6,4314926,8650.0
9709817,9709817,2021-06-13 14:37:46.844131+00:00,x,y,2021-06-16 11:00:00+00:00,2021-06-16 12:55:00+00:00,beta,True,20.0,0,b-69,9709817,6856.0
6938623,6938623,2021-05-16 14:39:08.721402+00:00,x,y,2021-06-06 05:00:00+00:00,2021-06-06 07:00:00+00:00,gamma,True,20.0,2,c-2,6938623,10655.0
1731087,1731087,2021-02-15 16:45:58.040428+00:00,x,y,2021-02-23 05:00:00+00:00,2021-02-23 07:00:00+00:00,gamma,True,20.0,2,c-2,1731087,13750.0
14786672,14786672,2021-07-17 06:05:00.943550+00:00,x,y,2021-07-17 16:00:00+00:00,2021-07-17 18:00:00+00:00,alpha,True,15.0,1,a-23,14786672,10205.0
9509606,9509606,2021-06-12 08:35:11.933688+00:00,x,y,2021-08-01 09:45:00+00:00,2021-08-01 11:45:00+00:00,gamma,True,20.0,1,c-2,9509606,6900.0
17820585,17820585,2021-08-08 19:20:42.677887+00:00,x,y,2021-08-23 04:00:00+00:00,2021-08-23 06:00:00+00:00,alpha,True,15.0,1,a-1,17820585,9045.0
7353059,7353059,2021-05-21 05:48:40.580655+00:00,x,y,2021-05-23 05:00:00+00:00,2021-05-23 06:55:00+00:00,beta,True,40.0,0,b-1,7353059,10283.0
11364643,11364643,2021-06-26 14:37:03.122114+00:00,x,y,2021-07-25 16:00:00+00:00,2021-07-25 18:00:00+00:00,alpha,True,35.0,1,a-23,11364643,13277.0
17968243,17968243,2021-08-09 14:13:34.212774+00:00,x,y,2021-08-20 04:40:00+00:00,2021-08-20 06:40:00+00:00,omega,True,20.0,1,d-1,17968243,9000.0
1986457,1986457,2021-02-21 17:47:28.122621+00:00,x,y,2021-03-08 16:00:00+00:00,2021-03-08 18:10:00+00:00,alpha,True,15.0,1,a-7,1986457,12495.0
15110765,15110765,2021-07-19 16:03:14.434264+00:00,x,y,2021-07-30 05:00:00+00:00,2021-07-30 06:55:00+00:00,beta,True,40.0,0,b-1,15110765,12990.0
21491833,21491833,2021-08-29 17:05:06.796547+00:00,x,y,2021-09-03 17:00:00+00:00,2021-09-03 18:59:00+00:00,gamma,True,20.0,2,c-6,21491833,8765.0
11662891,11662891,2021-06-28 14:59:01.301982+00:00,x,y,2021-07-01 13:00:00+00:00,2021-07-01 15:00:00+00:00,alpha,True,35.0,1,a-9,11662891,11072.0
1848620,1848620,2021-02-18 07:02:24.394904+00:00,x,y,2021-04-02 05:00:00+00:00,2021-04-02 06:55:00+00:00,beta,True,20.0,0,b-1,1848620,11515.0
10500172,10500172,2021-06-19 20:41:53.672403+00:00,x,y,2021-07-03 16:00:00+00:00,2021-07-03 18:00:00+00:00,alpha,True,35.0,1,a-23,10500172,13277.0
17787993,17787993,2021-08-08 16:36:33.119828+00:00,x,y,2021-08-11 13:00:00+00:00,2021-08-11 15:00:00+00:00,alpha,True,20.0,1,a-9,17787993,8381.0
20763390,20763390,2021-08-24 10:59:10.651660+00:00,x,y,2022-02-26 11:00:00+00:00,2022-02-26 12:55:00+00:00,beta,True,40.0,0,b-69,20763390,8380.0
1839115,1839115,2021-02-17 23:05:22.597076+00:00,x,y,2021-03-14 05:15:00+00:00,2021-03-14 07:25:00+00:00,alpha,True,15.0,1,a-1,1839115,12495.0
20636705,20636705,2021-08-23 14:52:11.117674+00:00,x,y,2021-09-26 04:00:00+00:00,2021-09-26 06:00:00+00:00,alpha,True,20.0,1,a-1,20636705,6810.0
12384466,12384466,2021-07-02 16:42:53.392890+00:00,x,y,2021-07-24 09:45:00+00:00,2021-07-24 11:45:00+00:00,gamma,True,20.0,2,c-2,12384466,11035.0
16650108,16650108,2021-07-31 13:01:05.817292+00:00,x,y,2021-08-21 07:00:00+00:00,2021-08-21 09:00:00+00:00,alpha,True,35.0,1,a-5,16650108,8381.0
10322352,10322352,2021-06-18 11:33:09.005989+00:00,x,y,2021-06-28 13:00:00+00:00,2021-06-28 15:00:00+00:00,alpha,True,15.0,1,a-9,10322352,6531.0
4311680,4311680,2021-04-06 08:12:20.427286+00:00,x,y,2021-04-25 11:00:00+00:00,2021-04-25 13:00:00+00:00,gamma,True,20.0,2,c-4,4311680,9650.0
3229892,3229892,2021-03-14 08:00:17.762165+00:00,x,y,2021-03-23 11:00:00+00:00,2021-03-23 13:00:00+00:00,gamma,True,20.0,2,c-4,3229892,11300.0
4302037,4302037,2021-04-06 01:18:24.234308+00:00,x,y,2021-05-01 05:00:00+00:00,2021-05-01 07:00:00+00:00,gamma,True,20.0,2,c-2,4302037,9650.0
3248886,3248886,2021-03-14 13:27:05.798407+00:00,x,y,2021-03-28 17:00:00+00:00,2021-03-28 18:59:00+00:00,gamma,True,20.0,2,c-6,3248886,11300.0
10135959,10135959,2021-06-16 18:08:51.275414+00:00,x,y,2021-07-03 14:00:00+00:00,2021-07-03 16:00:00+00:00,gamma,True,20.0,1,c-4,10135959,6620.0
4763708,4763708,2021-04-18 18:37:35.735780+00:00,x,y,2021-05-02 05:00:00+00:00,2021-05-02 07:00:00+00:00,alpha,True,15.0,1,a-1,4763708,4990.0
19475963,19475963,2021-08-16 16:52:58.842333+00:00,x,y,2021-08-29 16:00:00+00:00,2021-08-29 18:00:00+00:00,alpha,True,15.0,1,a-23,19475963,7524.0
18317132,18317132,2021-08-10 20:39:18.024871+00:00,x,y,2021-09-28 11:00:00+00:00,2021-09-28 12:55:00+00:00,beta,True,20.0,0,b-69,18317132,6580.0
2642238,2642238,2021-03-05 06:50:04.423876+00:00,x,y,2021-03-22 13:30:00+00:00,2021-03-22 15:30:00+00:00,alpha,True,35.0,1,a-5,2642238,8027.0
7387496,7387496,2021-05-21 12:18:20.868144+00:00,x,y,2021-06-04 17:00:00+00:00,2021-06-04 18:59:00+00:00,gamma,True,20.0,1,c-6,7387496,8025.0
16488258,16488258,2021-07-30 06:05:23.887484+00:00,x,y,2021-09-03 13:00:00+00:00,2021-09-03 15:00:00+00:00,alpha,True,35.0,1,a-9,16488258,10545.0
20636059,20636059,2021-08-23 14:46:44.294794+00:00,x,y,2021-09-20 10:00:00+00:00,2021-09-20 12:00:00+00:00,gamma,True,20.0,2,c-2,20636059,7870.0
6049326,6049326,2021-05-03 03:27:55.346030+00:00,x,y,2021-05-16 15:30:00+00:00,2021-05-16 17:30:00+00:00,alpha,True,35.0,1,a-7,6049326,9077.0
15636761,15636761,2021-07-23 19:24:46.945743+00:00,x,y,2021-07-24 17:00:00+00:00,2021-07-24 18:59:00+00:00,gamma,True,20.0,1,c-6,15636761,15075.0
2412742,2412742,2021-03-01 15:46:35.528898+00:00,x,y,2021-03-07 05:15:00+00:00,2021-03-07 07:25:00+00:00,alpha,True,15.0,1,a-1,2412742,7502.0
2887944,2887944,2021-03-09 08:43:29.939556+00:00,x,y,2021-03-29 05:00:00+00:00,2021-03-29 07:00:00+00:00,alpha,True,15.0,1,a-1,2887944,7502.0
10953121,10953121,2021-06-23 14:28:55.343553+00:00,x,y,2021-07-05 14:00:00+00:00,2021-07-05 15:55:00+00:00,beta,True,40.0,0,b-9,10953121,9044.0
20090030,20090030,2021-08-20 04:18:15.734300+00:00,x,y,2021-08-25 10:00:00+00:00,2021-08-25 12:00:00+00:00,alpha,True,20.0,1,a-7,20090030,8381.0
15949865,15949865,2021-07-26 06:10:53.939282+00:00,x,y,2021-07-28 07:00:00+00:00,2021-07-28 09:00:00+00:00,alpha,True,15.0,1,a-5,15949865,9045.0
14001955,14001955,2021-07-11 17:31:32.960248+00:00,x,y,2021-07-16 17:00:00+00:00,2021-07-16 18:59:00+00:00,gamma,True,20.0,1,c-6,14001955,15075.0
2862666,2862666,2021-03-08 19:05:34.379742+00:00,x,y,2021-05-11 17:00:00+00:00,2021-05-11 18:59:00+00:00,gamma,True,0.0,0,c-6,2862666,8525.0
2352487,2352487,2021-02-28 20:09:00.426010+00:00,x,y,2021-03-23 05:15:00+00:00,2021-03-23 07:25:00+00:00,alpha,True,35.0,1,a-1,2352487,8027.0
17753095,17753095,2021-08-08 13:24:46.857361+00:00,x,y,2021-08-11 07:50:00+00:00,2021-08-11 09:45:00+00:00,beta,True,20.0,0,b-67,17753095,6570.0
6960166,6960166,2021-05-16 18:32:42.397688+00:00,x,y,2021-06-17 05:00:00+00:00,2021-06-17 06:55:00+00:00,beta,True,20.0,0,b-1,6960166,6734.0
9128610,9128610,2021-06-08 17:30:27.309894+00:00,x,y,2021-08-03 17:00:00+00:00,2021-08-03 18:59:00+00:00,gamma,True,20.0,2,c-6,9128610,11900.0
4480051,4480051,2021-04-10 15:50:40.556098+00:00,x,y,2021-05-05 11:00:00+00:00,2021-05-05 13:00:00+00:00,gamma,True,20.0,1,c-4,4480051,8650.0
14558888,14558888,2021-07-15 11:57:16.645408+00:00,x,y,2021-08-05 10:00:00+00:00,2021-08-05 12:00:00+00:00,gamma,True,20.0,2,c-2,14558888,13560.0
17882228,17882228,2021-08-09 06:41:20.834600+00:00,x,y,2021-08-16 16:00:00+00:00,2021-08-16 18:00:00+00:00,alpha,True,15.0,1,a-23,17882228,8300.0
